Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	56/193	9.997573e-01	9.999969e-01	0	0	5.896737e-01	1.431026e-04	CALML5;PIK3CB;CASP9;PREX1;GNGT2;CASP8;AKT2;MYC;AKT3;AKT1;RAC1;HRAS;CCR3;GABARAPL2;MAP2K2;HLA-C;FOS;HLA-F;CREB1;PIK3CA;TRAF3;RAF1;SRC;ITPR1;ITPR2;ITPR3;HIF1A;NRAS;MAPK8;UBB;PLCG2;FADD;PLCG1;MICB;MAPK3;LYN;CREBBP;TCF7L1;STAT1;STAT3;EIF2AK2;NFATC2;GNG12;MAPK14;NFKB1;MAPK12;NFATC4;MAPK13;NFKBIA;CDK4;GNB2;CTNNB1;CYCS;CALM3;CALM1;CALM2
KEGG_2021_Human	mRNA surveillance pathway	24/98	9.997697e-01	9.999969e-01	0	0	4.685393e-01	1.079381e-04	CPSF4;CPSF6;RNGTT;FUS;ALYREF;PYM1;UPF3A;CASC3;MSI2;MAGOHB;GSPT1;PNN;DDX19A;PABPN1;PPP2R2C;PPP2R3C;MAGOH;PPP2R2D;PABPC4L;CSTF1;SYMPK;SAP18;RNPS1;PABPC1L
KEGG_2021_Human	Ascorbate and aldarate metabolism	4/30	9.997710e-01	9.999969e-01	0	0	2.226160e-01	5.097694e-05	ALDH3A2;UGDH;AKR1A1;GUSB
KEGG_2021_Human	beta-Alanine metabolism	4/30	9.997710e-01	9.999969e-01	0	0	2.226160e-01	5.097694e-05	ALDH3A2;ALDH3B2;SMOX;ALDH3B1
KEGG_2021_Human	Ribosome biogenesis in eukaryotes	27/108	9.998075e-01	9.999969e-01	0	0	4.814451e-01	9.269699e-05	RBM28;POP7;NVL;WDR3;NAT10;NMD3;RRP7A;BMS1;DROSHA;RIOK1;RNA5-8SN5;RNA5-8SN4;WDR36;NOP58;UTP4;IMP3;IMP4;REXO2;REXO5;RCL1;TBL3;XRN1;EIF6;DKC1;XRN2;MPHOSPH10;RPP25
KEGG_2021_Human	Mineral absorption	12/60	9.998226e-01	9.999969e-01	0	0	3.614314e-01	6.413714e-05	SLC46A1;TF;ATP7B;VDR;ATP2B4;TRPM7;ATP2B2;ATP1A1;ATP2B1;SLC26A9;ATP1B1;SLC8A2
KEGG_2021_Human	Hepatitis C	43/157	9.998377e-01	9.999969e-01	0	0	5.443338e-01	8.835353e-05	SCARB1;YWHAB;PIK3CB;CASP9;NRAS;CASP8;RXRA;YWHAQ;AKT2;MYC;AKT3;AKT1;FADD;HRAS;LDLR;YWHAG;MAPK3;MAP2K2;STAT1;MX2;STAT3;EIF2AK2;BRAF;CFLAR;YWHAZ;NFKB1;PIAS1;NFKBIA;CLDN4;OCLN;CLDN3;PIK3CA;PPP2R2C;CDK4;TRAF3;PPP2R2D;CYCS;CTNNB1;GRB2;EIF3E;CLDN16;RAF1;SOS1
KEGG_2021_Human	Malaria	9/50	9.998487e-01	9.999969e-01	0	0	3.174260e-01	4.801978e-05	COMP;SDC2;ITGB2;SDC1;IL12A;CD36;MET;THBS1;THBS3
KEGG_2021_Human	Fat digestion and absorption	7/43	9.998646e-01	9.999969e-01	0	0	2.812270e-01	3.807484e-05	SCARB1;DGAT2;PLA2G2C;CD36;CEL;AGPAT2;PLPP2
KEGG_2021_Human	Type I diabetes mellitus	7/43	9.998646e-01	9.999969e-01	0	0	2.812270e-01	3.807484e-05	ICA1;HLA-C;CPE;IL12A;HLA-DOA;HLA-F;HSPD1
KEGG_2021_Human	IL-17 signaling pathway	22/94	9.998757e-01	9.999969e-01	0	0	4.413914e-01	5.486259e-05	HSP90AA1;HSP90AB1;SRSF1;FOS;MAPK14;IL17RC;MMP9;MUC5AC;MAPK12;NFKB1;HSP90B1;MAPK13;NFKBIA;MAPK8;CASP8;TRAF4;TRAF3;ANAPC5;FADD;MAPK6;CCL17;MAPK3
KEGG_2021_Human	NF-kappa B signaling pathway	25/104	9.998918e-01	9.999969e-01	0	0	4.570336e-01	4.946251e-05	EDA;XIAP;TNFRSF11A;PIDD1;IRAK1;PLCG2;BLNK;TRIM25;PLCG1;PIAS4;LYN;EDARADD;CARD10;UBE2I;PARP1;CFLAR;NFKB1;GADD45G;NFKB2;NFKBIA;TRAF3;PRKCQ;TAB1;LTBR;BCL2L1
KEGG_2021_Human	PI3K-Akt signaling pathway	111/354	9.999106e-01	9.999969e-01	0	0	6.574511e-01	5.879444e-05	CRTC2;IRS1;FGF3;IGF1R;COMP;CCND3;FGF7;STK11;CREB3L3;FGF9;AKT2;MYC;AKT3;MYB;AKT1;IL6R;MAGI1;IL4R;MAP2K2;FLT3LG;TSC1;PRLR;PGF;EREG;CCNE1;CDC37;RAF1;ATF4;EPHA2;PDGFA;TGFA;EFNA5;FOXO3;HSP90B1;THEM4;PCK2;INSR;GNG12;PTK2;NFKB1;COL1A1;EFNA1;NR4A1;EFNA3;CDK4;RHEB;FGF19;GNB2;FGF18;GRB2;COL9A2;FGFR2;BCL2L1;ITGB1;CDKN1B;FLT1;HSP90AB1;ITGB5;FLT3;ITGB4;YWHAB;PTEN;LAMC2;PIK3CB;RPTOR;CASP9;GNGT2;YWHAQ;MLST8;RAC1;ITGB6;HRAS;YWHAG;HSP90AA1;ITGA3;OSMR;YWHAZ;COL2A1;CREB1;PIK3CA;COL6A2;KIT;SGK3;SGK1;EIF4E2;SOS1;MET;ITGA9;LAMA5;PKN3;LAMA4;THBS1;THBS3;NRAS;RXRA;ERBB3;ERBB4;PPP2R3C;EIF4E;EIF4B;MAPK3;NTRK2;LAMB3;LAMB2;NOS3;LAMB4;VEGFB;PPP2R2C;RPS6KB1;PPP2R2D;PKN2
KEGG_2021_Human	Pathways of neurodegeneration	155/475	9.999111e-01	9.999969e-01	0	0	6.963269e-01	6.187686e-05	CALML5;NDUFA12;FZD10;PARK7;NDUFC2-KCTD14;PSMD6;TUBB6;FRAT1;FRAT2;PSMD4;PSMD3;MAP3K5;PRKCG;MAP2K3;GABARAPL2;DAXX;MAP2K2;ATG13;ATXN2L;ERN1;COX7A2L;UQCRC1;PPIF;ULK2;VDAC2;ULK1;RAF1;SQSTM1;PPID;ATF4;PSMD12;ITPR1;ATP5MC2;CACNA1B;ITPR2;ITPR3;CACNA1D;COX7A2;CACNA1C;PSEN1;KLC1;UBE2J2;UBE2J1;GRIN2A;ATXN2;KLC2;UBB;ATG101;DVL2;NRBF2;PLCG1;FADD;CACNA1S;CYC1;NDUFV3;NDUFV1;SPTBN2;PRPH;TRAP1;DNAH10;FZD2;DNAH17;FUS;FZD7;DNAH14;FZD6;BRAF;NFKB1;SEM1;DLG4;CHMP2B;ATG2A;CYCS;CALM3;CALM1;CALM2;DNAL1;BCL2L1;RYR1;HIP1;WNT2B;COX4I1;SLC6A3;CASP9;TUBA1C;TUBA1B;CASP8;RB1CC1;RAC1;IFT57;HRAS;RAB8A;APC2;COX8A;GPR37;GPX5;AXIN1;NDUFC1;WIPI1;WIPI2;PSMA5;PSMA6;PSMA3;PLCB4;TUBB2A;PSMA1;ALS2;NDUFS7;NDUFS6;NDUFS4;NDUFS3;SMCR8;NDUFS1;MAPT;PLCB1;CAMK2B;NDUFB9;NDUFB7;NDUFB6;DCTN1;NDUFB4;DCTN4;NDUFB3;LRP5;HTT;HSD17B10;COX5A;LRP6;PSMB7;NRAS;ATP5F1A;MAPK8;ATP5F1B;MFN1;CAMK2G;DNAI1;MAPK3;NDUFA8;CSNK1A1;UBE2G1;UBE2G2;SNCAIP;ATP5F1C;COX6C;MAPK14;ATP5F1E;MAPK12;GRIN1;MAPK13;FIG4;PSMC3;PSMC4;VAPB;PSMC2;CTNNB1
KEGG_2021_Human	Pancreatic secretion	24/102	9.999202e-01	9.999969e-01	0	0	4.443605e-01	3.548158e-05	PRKCG;PLA2G2C;RAB3D;ITPR1;ADCY4;ATP2B4;ITPR2;ADCY3;ITPR3;ADCY2;ATP2B2;CEL;ATP1A1;ATP2B1;ATP1B1;ADCY6;SLC9A1;ADCY5;ADCY9;PLCB4;GNAS;RAC1;PLCB1;RAB8A
KEGG_2021_Human	Epstein-Barr virus infection	57/202	9.999268e-01	9.999969e-01	0	0	5.667710e-01	4.148599e-05	CDKN1B;PIK3CB;RBPJ;CD3E;CASP9;PSMD6;CCND3;CASP8;PSMD4;AKT2;MYC;AKT3;PSMD3;BLNK;AKT1;RAC1;HLA-DOA;MAP2K3;USP7;ENTPD8;HLA-C;HLA-F;DDB2;SAP30;NCOR2;CCNA2;PIK3CA;CCNE1;TRAF3;RBPJL;PSMD12;HDAC2;MAPK8;IRAK1;PLCG2;FADD;CD58;LYN;STAT1;STAT3;EIF2AK2;MAPK14;NFKB1;MAPK12;GADD45G;NFKB2;MAPK13;NFKBIA;SEM1;PSMC3;PSMC4;CDK4;NEDD4;PSMC2;CYCS;TAB1;CD247
KEGG_2021_Human	African trypanosomiasis	5/37	9.999314e-01	9.999969e-01	0	0	2.260072e-01	1.551049e-05	PRKCG;PLCB4;LAMA4;IL12A;PLCB1
KEGG_2021_Human	ABC transporters	7/45	9.999357e-01	9.999969e-01	0	0	2.663804e-01	1.712743e-05	ABCB6;ABCA5;ABCA3;ABCC5;ABCB9;ABCG1;ABCG2
KEGG_2021_Human	Tuberculosis	49/180	9.999461e-01	9.999969e-01	0	0	5.394076e-01	2.910044e-05	CIITA;CALML5;ITGB2;TCIRG1;CASP9;EEA1;CASP8;CASP10;AKT2;AKT3;AKT1;IL12A;HLA-DOA;ATP6AP1;KSR1;RIPK2;SPHK2;SPHK1;CREB1;ATP6V0D1;RAF1;ATP6V0D2;ATP6V0C;CAMK2B;SRC;HSPD1;MAPK8;IRAK1;ATP6V0A2;ATP6V1H;FADD;CAMK2G;MAPK3;HSPA9;PLK3;CREBBP;VDR;STAT1;IL10RA;CARD9;MAPK14;NFKB1;MAPK12;MAPK13;RFXAP;CYCS;CALM3;CALM1;CALM2
KEGG_2021_Human	Alcoholism	51/186	9.999469e-01	9.999969e-01	0	0	5.447375e-01	2.895068e-05	H2AX;CALML5;HDAC11;SLC6A3;GNGT2;CREB3L3;H4C2;H4C4;PRKACA;HRAS;H4C5;H3-3B;H3C8;H2AJ;CREB1;ADORA2B;H2BC10;CRH;RAF1;SLC29A1;SOS1;ATF4;HDAC4;HDAC5;HDAC2;SHC3;MAOA;HDAC8;GNAI1;HDAC6;ADCY5;GNAI2;HDAC7;GRIN2A;NRAS;MAPK3;NTRK2;H2BC6;BRAF;GNG12;GRIN1;GNAO1;TH;GNB2;PKIA;H2AC21;GNAS;CALM3;GRB2;CALM1;CALM2
KEGG_2021_Human	Prion disease	81/273	9.999473e-01	9.999969e-01	0	0	6.076065e-01	3.199795e-05	RYR1;NDUFA12;COX4I1;NCF4;PIK3CB;NDUFC2-KCTD14;CASP9;TUBA1C;PSMD6;TUBA1B;TUBB6;CREB3L3;PSMD4;PSMD3;RAC1;PRKACA;COX8A;NDUFC1;PSMA5;PSMA6;COX7A2L;PSMA3;TUBB2A;CREB1;PSMA1;NDUFS7;PIK3CA;NDUFS6;NDUFS4;UQCRC1;PPIF;NDUFS3;VDAC2;NDUFS1;ATF4;NDUFB9;PSMD12;NDUFB7;NDUFB6;NDUFB4;NDUFB3;ATP5MC2;CACNA1B;ITPR1;ITPR2;CACNA1D;COX7A2;ITPR3;CACNA1C;KLC1;COX5A;PSMB7;STIP1;GRIN2A;ATP5F1A;MAPK8;ATP5F1B;KLC2;CACNA1S;CYC1;NDUFV3;NDUFV1;MAPK3;HSPA8;NDUFA8;HSPA1L;CAV3;CAV1;HSPA6;ATP5F1C;COX6C;MAPK14;ATP5F1E;MAPK12;GRIN1;MAPK13;SEM1;PSMC3;PSMC4;PSMC2;CYCS
KEGG_2021_Human	Arginine and proline metabolism	8/50	9.999585e-01	9.999969e-01	0	0	2.753814e-01	1.142134e-05	ALDH3A2;GATM;OAT;MAOA;NOS3;SMOX;PYCR2;L3HYPDH
KEGG_2021_Human	Arachidonic acid metabolism	11/61	9.999591e-01	9.999969e-01	0	0	3.179666e-01	1.300860e-05	PTGIS;PLA2G4D;PLA2G2C;PTGES2;PTGES3;GPX5;TBXAS1;CYP2E1;PLA2G6;ALOX15B;PTGES
KEGG_2021_Human	Inflammatory bowel disease	12/65	9.999645e-01	9.999969e-01	0	0	3.271952e-01	1.160550e-05	SMAD2;IL4R;SMAD3;STAT1;STAT3;IL12A;STAT6;GATA3;HLA-DOA;TLR5;IL12RB1;NFKB1
KEGG_2021_Human	Amoebiasis	23/102	9.999653e-01	9.999969e-01	0	0	4.203676e-01	1.460247e-05	PRKCG;LAMA5;LAMB3;LAMB2;ACTN1;LAMA4;ITGB2;LAMB4;HSPB1;LAMC2;PIK3CB;NFKB1;PTK2;COL1A1;GNA14;PLCB4;PIK3CA;PRDX1;GNAS;IL12A;PRKACA;PLCB1;RAB7B
KEGG_2021_Human	Leishmaniasis	15/77	9.999773e-01	9.999969e-01	0	0	3.494855e-01	7.921829e-06	ITGB1;STAT1;ITGB2;NCF4;FOS;MAPK14;MAPK12;NFKB1;MAPK13;NFKBIA;IRAK1;IL12A;TAB1;HLA-DOA;MAPK3
KEGG_2021_Human	Antigen processing and presentation	15/78	9.999826e-01	9.999969e-01	0	0	3.439089e-01	5.993462e-06	HSPA8;CIITA;HSP90AA1;HSP90AB1;HSPA1L;HSPA6;HLA-C;HLA-F;CREB1;CTSL;CD8A;RFXAP;HLA-DOA;CTSB;LGMN
KEGG_2021_Human	Protein digestion and absorption	22/103	9.999870e-01	9.999969e-01	0	0	3.920477e-01	5.106044e-06	COL18A1;COL26A1;KCNE3;COL22A1;SLC1A1;COL11A2;PRCP;SLC3A2;SLC1A5;ATP1A1;ATP1B1;COL19A1;SLC8A2;COL1A1;COL2A1;SLC7A7;COL5A1;SLC7A8;COL6A2;COL20A1;COL9A2;SLC38A2
KEGG_2021_Human	Cell adhesion molecules	36/148	9.999870e-01	9.999969e-01	0	0	4.635388e-01	6.024336e-06	ITGB1;CNTNAP2;NLGN1;SDC4;SDC2;ITGB2;ICAM2;NRXN3;CD99L2;VTCN1;GLG1;PTPRF;ALCAM;CDH3;CDH1;MADCAM1;CD58;HLA-DOA;CD276;NTNG1;NTNG2;HLA-C;HLA-F;L1CAM;CLDN4;OCLN;NFASC;CLDN3;CD8A;SDC1;ESAM;CLDN16;CD22;NECTIN2;ITGA9;NECTIN1
KEGG_2021_Human	Butanoate metabolism	2/28	9.999887e-01	9.999969e-01	0	0	1.112807e-01	1.256440e-06	BDH1;HMGCS2
KEGG_2021_Human	Allograft rejection	4/38	9.999900e-01	9.999969e-01	0	0	1.701204e-01	1.707669e-06	HLA-C;IL12A;HLA-DOA;HLA-F
KEGG_2021_Human	Drug metabolism	23/108	9.999903e-01	9.999969e-01	0	0	3.904952e-01	3.778256e-06	GSTK1;GSTM2;DUT;GSTO2;MAOA;MGST3;GSTP1;GMPS;MGST1;NME2;NME4;ADH5;UCKL1;NME1;ALDH3B2;RRM2B;GSTA3;IMPDH1;ALDH3B1;TK2;CYP2E1;UPP1;GUSB
KEGG_2021_Human	Necroptosis	38/159	9.999925e-01	9.999969e-01	0	0	4.526611e-01	3.376144e-06	H2AX;CAMK2B;PYGB;HSP90AB1;FAF1;SPATA2;XIAP;PYGL;MAPK8;SHARPIN;CASP8;CHMP1B;SMPD1;TRPM7;STAT6;FADD;GLUL;CAMK2G;HSP90AA1;MLKL;PARP1;PLA2G4D;STAT1;STAT3;EIF2AK2;TNFRSF10B;CFLAR;SPATA2L;H2AJ;CHMP2B;H2AC21;VDAC2;CHMP4A;PGAM5;RBCK1;PPIA;SQSTM1;PPID
KEGG_2021_Human	Herpes simplex virus 1 infection	114/498	9.999929e-01	9.999969e-01	0	0	4.222476e-01	3.010149e-06	ZNF331;ZNF571;ZFP30;ZNF607;ZNF83;AKT2;AKT3;ZSCAN32;AKT1;ZNF569;IL12A;ZNF567;HLA-DOA;ZNF169;ZNF200;ZNF320;DAXX;ZNF283;ZFP1;ZNF282;ZNF160;ZNF10;HLA-C;TSC1;ZNF12;HCFC2;HLA-F;HCFC1;SRSF3;ZNF316;SRSF5;SRSF7;ZNF554;ZNF157;ZNF311;ZNF432;SRSF9;ZNF550;ZNF25;ZNF707;IRAK1;ZNF669;FADD;ZNF302;ZNF544;ZNF786;ZNF267;ZNF420;EIF2B5;ZNF782;EIF2B3;EIF2B2;ZNF140;ALYREF;EIF2AK2;NFKB1;NFKBIA;RHEB;ZNF418;ZNF30;CYCS;TAB1;BCL2L1;ZNF133;ZNF251;ZNF250;ZNF44;PIK3CB;CASP9;CASP8;ZNF805;ZNF529;ZNF527;EIF2B1;ZNF641;ZNF480;PIK3CA;TRAF3;ZNF879;ZNF230;SRC;SRSF1;ZNF2;ZNF3;ZNF7;ZNF506;ZNF627;ZNF623;ZNF468;ZNF589;ZNF621;ZNF224;ZNF620;ZNF101;ZNF221;ZNF584;ZNF461;ZNF460;STAT1;CARD9;ZNF181;ZNF180;PTPN11;ZNF79;PML;STING1;ZNF74;ZNF337;ZNF610;ZNF354A;ZNF212;NECTIN2;ZNF211;NECTIN1
KEGG_2021_Human	Olfactory transduction	20/440	9.999931e-01	9.999969e-01	0	0	6.673682e-02	4.612361e-07	OR5AU1;CAMK2B;SLC24A4;GUCY2D;CALML5;PDE1A;PDE2A;ADCY3;ARRB1;ARRB2;NCALD;SLC8A2;RGS2;GRK2;CNGA2;CALM3;PRKACA;CALM1;CALM2;CAMK2G
KEGG_2021_Human	Natural killer cell mediated cytotoxicity	29/131	9.999932e-01	9.999969e-01	0	0	4.100114e-01	2.778236e-06	SHC3;ITGB2;ICAM2;PIK3CB;NRAS;SH3BP2;PLCG2;RAC3;PTK2B;PLCG1;RAC1;HRAS;MAPK3;MICB;PRKCG;VAV3;MAP2K2;HLA-C;NFATC2;TNFRSF10B;BRAF;PTPN11;VAV1;VAV2;PIK3CA;GRB2;CD247;RAF1;SOS1
KEGG_2021_Human	Neuroactive ligand-receptor interaction	50/341	9.999935e-01	9.999969e-01	0	0	2.444245e-01	1.582152e-06	THRB;GRIK5;RXFP2;GRM4;GRM7;ADORA3;GRM8;ADORA1;BDKRB2;BDKRB1;CHRNB2;CHRNB1;GHSR;EDN1;CHRNB4;EDN2;EDN3;GPR35;NPY1R;ADRA2C;PRLR;UTS2B;GAL;ADORA2B;CRH;PTAFR;CHRNA9;OPRL1;FPR3;GRIN2A;P2RY6;CALCR;TBXA2R;CHRNE;P2RY2;P2RY1;S1PR3;GABRE;NTSR1;GABRQ;SLURP2;GABBR1;GCGR;HTR5A;GRIN1;P2RX7;PYY;MC1R;P2RX4;MC5R
KEGG_2021_Human	Metabolism of xenobiotics by cytochrome P450	13/76	9.999936e-01	9.999969e-01	0	0	2.979812e-01	1.914582e-06	GSTK1;GSTM2;GSTO2;GSTP1;MGST3;MGST1;HSD11B1L;ADH5;ALDH3B2;GSTA3;ALDH3B1;CYP2E1;CYP2F1
KEGG_2021_Human	MicroRNAs in cancer	65/310	9.999937e-01	9.999969e-01	0	0	3.796170e-01	2.396236e-06	CDKN1B;BMPR2;IRS1;MIR26B;PTEN;PIK3CB;GLS;RPTOR;RASSF1;RPS6KA5;MYC;PIM1;HRAS;PRKCG;APC2;MAP2K2;MIR181C;PRKCE;TPM1;DNMT3A;SIRT1;MMP9;FOXP1;ZEB2;MMP16;PIK3CA;MIR133A2;CCNE1;ZFPM2;RAF1;SOS1;MET;NOTCH2;HDAC4;HDAC5;DNMT1;HDAC2;PDGFA;MIR32;EFNA5;SLC7A1;THBS1;MIR326;NRAS;SOCS1;ERBB3;MIR375;PLCG2;ABL1;IGF2BP1;PLCG1;PAK4;MAPK3;CREBBP;UBE2I;STAT3;NFKB1;EFNA1;EFNA3;HNRNPK;CYP24A1;MIR145;GRB2;BCL2L2;EZH2
KEGG_2021_Human	Cytokine-cytokine receptor interaction	43/295	9.999938e-01	9.999969e-01	0	0	2.433470e-01	1.515897e-06	BMPR2;EDA;MPL;CXCR4;IL27;TNFRSF11B;IL1RAP;TNFRSF11A;CX3CL1;IL1RL2;IL12A;CCR7;IL12RB1;CCL17;IL6R;CCR3;ACVR1;IL15RA;IL4R;TNFRSF12A;GDF15;IL10RA;TNFRSF10B;LIFR;INHBB;OSMR;IL17RC;PRLR;BMP7;BMP6;TGFBR1;IL1F10;BMP5;TNFRSF10D;BMP3;CXCL11;CLCF1;TNFSF9;TNFSF8;LTBR;INHA;TNFRSF21;CCL26
KEGG_2021_Human	Measles	31/139	9.999938e-01	9.999969e-01	0	0	4.138288e-01	2.569407e-06	CDKN1B;PIK3CB;CD3E;BBC3;CASP9;CCND3;MAPK8;CASP8;IRAK1;AKT2;AKT3;AKT1;IL12A;FADD;HSPA8;HSPA1L;STAT1;MX2;HSPA6;STAT3;EIF2AK2;FOS;NFKB1;NFKBIA;PIK3CA;CCNE1;CDK4;TRAF3;CYCS;BCL2L1;TP73
KEGG_2021_Human	Coronavirus disease	54/232	9.999942e-01	9.999969e-01	0	0	4.359997e-01	2.546239e-06	NRP1;RPL30;RPL31;RPLP1;PIK3CB;RPL10A;RPL6;RPL7;RPS4X;RPS14;RPS16;RPL18A;IL12A;RPL38;RPL37;IL6R;RPS12;PRKCG;RPL21;RPS8;RPL22;RPL13A;RPS3A;FOS;PIK3CA;TRAF3;RPL37A;RPL29;RPS10-NUDT3;RPL36A;RPS27L;TMPRSS2;MAPK8;RPS15A;IRAK1;PLCG2;RPL13;PLCG1;MAPK3;STAT1;MX2;STAT3;EIF2AK2;RPL23A;MAPK14;NFKB1;MAPK12;MAPK13;RPS26;NFKBIA;STING1;RPS21;RSL24D1;RPL26L1
KEGG_2021_Human	Neutrophil extracellular trap formation	45/189	9.999942e-01	9.999969e-01	0	0	4.499307e-01	2.593880e-06	H2AX;HDAC4;HDAC5;HDAC2;SRC;HDAC11;NCF4;ITGB2;FPR3;PIK3CB;HDAC8;ACTB;HDAC6;HDAC7;AKT2;AKT3;PLCG2;AKT1;H4C2;PLCG1;RAC1;H4C4;ATG7;H4C5;H3-3B;MAPK3;PRKCG;H3C8;MAP2K2;H2BC6;AZU1;MAPK14;NFKB1;MAPK12;MAPK13;H2AJ;PLCB4;PIK3CA;H2BC10;H2AC21;PPIF;VDAC2;PADI4;RAF1;PLCB1
KEGG_2021_Human	NOD-like receptor signaling pathway	42/181	9.999944e-01	9.999969e-01	0	0	4.350663e-01	2.441870e-06	NLRX1;HSP90AB1;ITPR1;ITPR2;XIAP;ITPR3;NOD1;TXN;TXN2;PSTPIP1;MAPK8;SHARPIN;CASP8;NAMPT;MFN1;TRPM7;FADD;TP53BP1;CTSB;MAPK3;GABARAPL2;HSP90AA1;RIPK2;STAT1;NEK7;CARD9;MAPK14;NFKB1;MAPK12;MAPK13;NFKBIA;P2RX7;PLCB4;STING1;ATG16L1;TRAF3;VDAC2;PKN2;RBCK1;TAB1;PLCB1;BCL2L1
KEGG_2021_Human	Influenza A	38/172	9.999946e-01	9.999969e-01	0	0	4.082926e-01	2.212653e-06	TPSD1;CIITA;NLRX1;CALCOCO2;TMPRSS2;PIK3CB;ACTB;CASP9;CCND3;CASP8;PABPN1;AKT2;AKT3;AKT1;TRIM25;IL12A;FADD;HLA-DOA;KPNA2;RAE1;MAPK3;CPSF4;FDPS;CREBBP;MAP2K2;STAT1;MX2;EIF2AK2;TNFRSF10B;NFKB1;PML;NFKBIA;HNRNPUL1;PIK3CA;CDK4;TRAF3;CYCS;RAF1
KEGG_2021_Human	Rheumatoid arthritis	17/93	9.999947e-01	9.999969e-01	0	0	3.228157e-01	1.715100e-06	ATP6V1G1;FLT1;ATP6AP1;ITGB2;TCIRG1;FOS;TNFRSF11A;CTSL;ATP6V0A2;ATP6V1H;HLA-DOA;ATP6V0D1;ATP6V0C;ATP6V0D2;ATP6V1D;ATP6V1C1;ATP6V1B1
KEGG_2021_Human	JAK-STAT signaling pathway	34/162	9.999947e-01	9.999969e-01	0	0	3.824464e-01	2.023780e-06	MPL;PDGFA;PIK3CB;CCND3;SOCS1;AKT2;MYC;AKT3;PIM1;AKT1;IL12A;STAT6;IL12RB1;IL6R;HRAS;SOCS4;PIAS4;IL15RA;PIAS3;CREBBP;IL4R;STAT1;IL10RA;STAT3;LIFR;PTPN11;OSMR;PRLR;PIAS1;PIK3CA;GRB2;RAF1;SOS1;BCL2L1
KEGG_2021_Human	Taste transduction	15/86	9.999948e-01	9.999969e-01	0	0	3.049512e-01	1.577033e-06	GABBR1;PDE1A;ADCY4;CACNA1A;ITPR3;CACNA1C;ADCY6;GRM4;PLCB4;SCNN1B;SCN9A;SCNN1A;P2RY1;PRKACA;PLCB1
KEGG_2021_Human	Systemic lupus erythematosus	13/135	9.999950e-01	9.999969e-01	0	0	1.531043e-01	7.642549e-07	H2AX;H3C8;H2BC6;ACTN1;GRIN2A;H2AJ;H2BC10;H2AC21;H4C2;H4C4;HLA-DOA;H4C5;H3-3B
KEGG_2021_Human	Cytosolic DNA-sensing pathway	9/63	9.999950e-01	9.999969e-01	0	0	2.407430e-01	1.198244e-06	NFKBIA;POLR3B;STING1;POLR3C;POLR3E;POLR1D;POLR3F;POLR2H;NFKB1
KEGG_2021_Human	Hematopoietic cell lineage	17/99	9.999954e-01	9.999969e-01	0	0	2.990424e-01	1.388722e-06	IL4R;TFRC;FLT3;ITGA3;FLT3LG;CD3E;CD8A;CD5;ANPEP;KIT;CD9;CD59;CD36;HLA-DOA;IL6R;CD22;CD55
KEGG_2021_Human	Viral protein interaction with cytokine and cytokine receptor	12/100	9.999954e-01	9.999969e-01	0	0	1.964754e-01	8.944428e-07	CXCL11;IL10RA;TNFRSF10B;CXCR4;CCR7;LTBR;IL6R;CCL17;CX3CL1;CCR3;TNFRSF10D;CCL26
KEGG_2021_Human	Staphylococcus aureus infection	7/95	9.999955e-01	9.999969e-01	0	0	1.145404e-01	5.130643e-07	KRT19;KRT18;KRT16;ITGB2;PTAFR;FPR3;HLA-DOA
KEGG_2021_Human	Steroid hormone biosynthesis	8/61	9.999956e-01	9.999969e-01	0	0	2.180232e-01	9.494238e-07	SULT2B1;HSD11B2;SRD5A3;HSD17B3;HSD11B1L;CYP2E1;HSD17B6;CYP19A1
KEGG_2021_Human	Complement and coagulation cascades	7/85	9.999957e-01	9.999969e-01	0	0	1.293351e-01	5.591015e-07	ITGB2;BDKRB2;BDKRB1;CFHR5;CD59;CD55;SERPINA5
KEGG_2021_Human	Intestinal immune network for IgA production	5/48	9.999959e-01	9.999969e-01	0	0	1.680347e-01	6.941356e-07	IL15RA;CXCR4;MADCAM1;LTBR;HLA-DOA
KEGG_2021_Human	Retinol metabolism	7/68	9.999960e-01	9.999969e-01	0	0	1.656184e-01	6.660670e-07	CYP27C1;CYP2W1;ALDH1A2;PNPLA4;HSD17B6;ADH5;DHRS3
KEGG_2021_Human	Maturity onset diabetes of the young	1/26	9.999960e-01	9.999969e-01	0	0	5.786379e-02	2.319431e-07	HNF4G
KEGG_2021_Human	Autoimmune thyroid disease	4/53	9.999963e-01	9.999969e-01	0	0	1.178927e-01	4.358256e-07	TPO;HLA-C;HLA-DOA;HLA-F
KEGG_2021_Human	Graft-versus-host disease	3/42	9.999965e-01	9.999969e-01	0	0	1.111718e-01	3.905036e-07	HLA-C;HLA-DOA;HLA-F
KEGG_2021_Human	Asthma	1/31	9.999969e-01	9.999969e-01	0	0	4.819941e-02	1.502867e-07	HLA-DOA
